top_n,embedding_index,source_csv_row,true_label,pred_label,outer_fold,max_logit_level_score,uncalibrated_confidence_clipped_score,platt_confidence,correct,top_prompt_id_for_pred_class,top_prompt_class,top_prompt_text
5,54,54,deep_water,deep_water,5,0.20368537306785583,0.20368537306785583,0.6587189587317787,1,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,55,55,deep_water,deep_water,5,0.2017410397529602,0.2017410397529602,0.6585796808232921,1,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,56,56,deep_water,deep_water,3,0.1845054030418396,0.1845054030418396,0.6827469561884638,1,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,57,57,deep_water,deep_water,3,0.19220992922782898,0.19220992922782898,0.6833057836788943,1,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,58,58,deep_water,deep_water,4,0.21841494739055634,0.21841494739055634,0.648962939,1,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,59,59,deep_water,deep_water,5,0.1854516565799713,0.1854516565799713,0.6574117545270274,1,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,60,60,deep_water,deep_water,1,0.20183777809143066,0.20183777809143066,0.6587502259829707,1,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,61,61,deep_water,deep_water,4,0.21560874581336975,0.21560874581336975,0.6487713866296367,1,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,62,62,deep_water,deep_water,2,0.2085656374692917,0.2085656374692917,0.6589932684104596,1,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,63,63,deep_water,deep_water,1,0.20871101319789886,0.20871101319789886,0.6591835866052786,1,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,64,64,deep_water,deep_water,2,0.24233466386795044,0.24233466386795044,0.6628885945020678,1,2,deep_water,"a satellite image of deep blue water (sensor: aerial, environment: lake, ablation: hydrology)"
5,65,65,deep_water,deep_water,2,0.2330891191959381,0.2330891191959381,0.661824272,1,2,deep_water,"a satellite image of deep blue water (sensor: aerial, environment: lake, ablation: hydrology)"
5,66,66,deep_water,submerged_aquatic_vegetation,5,0.2139502465724945,0.2139502465724945,0.6594538052941727,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,67,67,deep_water,deep_water,2,0.198336661,0.198336661,0.6578090557948294,1,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,68,68,deep_water,deep_water,4,0.2101432979106903,0.2101432979106903,0.6483981753864151,1,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,69,69,turbid,emergent_vegetation,2,0.21695631742477417,0.21695631742477417,0.6599631822038327,0,53,emergent_vegetation,"emergent vegetation in a lake marsh zone (sensor: both, environment: lake, ablation: hydrology)"
5,70,70,turbid,emergent_vegetation,2,0.21005094051361084,0.21005094051361084,0.6591650580793678,0,55,emergent_vegetation,"emergent vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
5,71,71,turbid,turbid,1,0.2172793298959732,0.2172793298959732,0.6597234503842587,1,18,turbid,"opaque brownish water with strong scattering (sensor: both, environment: any, ablation: hydrology)"
5,72,72,turbid,emergent_vegetation,1,0.2034543752670288,0.2034543752670288,0.6588521770674808,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,73,73,turbid,emergent_vegetation,1,0.21488375961780548,0.21488375961780548,0.6595725544190636,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,74,74,turbid,emergent_vegetation,3,0.21327461302280426,0.21327461302280426,0.6848309536158395,0,50,emergent_vegetation,"an aerial orthophoto showing emergent reed beds (sensor: aerial, environment: lake, ablation: sensor)"
5,75,75,turbid,submerged_aquatic_vegetation,5,0.1770087033510208,0.1770087033510208,0.6568056542502252,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,76,76,turbid,emergent_vegetation,5,0.1998859941959381,0.1998859941959381,0.6584467733297487,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,77,77,turbid,turbid,5,0.1896236538887024,0.1896236538887024,0.6577110633511783,1,18,turbid,"opaque brownish water with strong scattering (sensor: both, environment: any, ablation: hydrology)"
5,78,78,turbid,submerged_aquatic_vegetation,3,0.21794362366199493,0.21794362366199493,0.6851684720348566,0,70,submerged_aquatic_vegetation,"submerged vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
5,79,79,turbid,emergent_vegetation,4,0.21046334505081177,0.21046334505081177,0.648420035,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,80,80,turbid,emergent_vegetation,1,0.2025298774242401,0.2025298774242401,0.6587938751894339,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,81,81,turbid,emergent_vegetation,3,0.20780566334724426,0.20780566334724426,0.6844353601132529,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,82,82,turbid,deep_water,1,0.20214639604091644,0.20214639604091644,0.6587696901813456,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,83,83,turbid,submerged_aquatic_vegetation,2,0.222942054,0.222942054,0.6606542804368408,0,70,submerged_aquatic_vegetation,"submerged vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
5,84,84,turbid,rocky_bed,5,0.18383042514324188,0.18383042514324188,0.6572954097889687,0,31,rocky_bed,"shallow clear water with a rocky river bed (sensor: aerial, environment: river, ablation: hydrology)"
5,85,85,turbid,submerged_aquatic_vegetation,2,0.22120064496994019,0.22120064496994019,0.6604532920999933,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,86,86,turbid,rocky_bed,1,0.2174452245235443,0.2174452245235443,0.6597338988180789,0,31,rocky_bed,"shallow clear water with a rocky river bed (sensor: aerial, environment: river, ablation: hydrology)"
5,87,87,turbid,submerged_aquatic_vegetation,5,0.20018962025642395,0.20018962025642395,0.6584685287740445,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,88,88,turbid,turbid,3,0.20441290736198425,0.20441290736198425,0.6841898125037369,1,17,turbid,"a satellite image of muddy brown water (sensor: aerial, environment: coast, ablation: hydrology)"
5,89,89,turbid,deep_water,3,0.17052218317985535,0.17052218317985535,0.6817313736377818,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,90,90,turbid,submerged_aquatic_vegetation,4,0.23772171139717102,0.23772171139717102,0.650279524,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,91,91,turbid,submerged_aquatic_vegetation,2,0.23010869324207306,0.23010869324207306,0.6614808229675613,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,92,92,turbid,submerged_aquatic_vegetation,2,0.19520503282546997,0.19520503282546997,0.6574461116605523,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,93,93,turbid,submerged_aquatic_vegetation,5,0.22798363864421844,0.22798363864421844,0.6604571942883796,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,94,94,turbid,submerged_aquatic_vegetation,3,0.18665361404418945,0.18665361404418945,0.6829028240866204,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,95,95,turbid,submerged_aquatic_vegetation,1,0.22712507843971252,0.22712507843971252,0.6603432895207975,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,96,96,turbid,deep_water,3,0.21258649230003357,0.21258649230003357,0.6847811934995552,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,97,97,turbid,submerged_aquatic_vegetation,4,0.21144454181194305,0.21144454181194305,0.6484870480408628,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,98,98,turbid,submerged_aquatic_vegetation,3,0.21326643228530884,0.21326643228530884,0.6848303620665689,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,99,99,turbid,submerged_aquatic_vegetation,2,0.20949596166610718,0.20949596166610718,0.659100874,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,100,100,turbid,turbid,2,0.224982351,0.224982351,0.660889692,1,18,turbid,"opaque brownish water with strong scattering (sensor: both, environment: any, ablation: hydrology)"
5,101,101,turbid,submerged_aquatic_vegetation,5,0.20365767180919647,0.20365767180919647,0.6587169746071851,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,102,102,turbid,turbid,1,0.23784387111663818,0.23784387111663818,0.6610174671035834,1,18,turbid,"opaque brownish water with strong scattering (sensor: both, environment: any, ablation: hydrology)"
5,103,103,turbid,submerged_aquatic_vegetation,4,0.20839843153953552,0.20839843153953552,0.6482789879633095,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,104,104,turbid,submerged_aquatic_vegetation,4,0.1963275521993637,0.1963275521993637,0.6474539511740512,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,105,105,turbid,submerged_aquatic_vegetation,4,0.21729335188865662,0.21729335188865662,0.6488863842867929,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,106,106,turbid,submerged_aquatic_vegetation,2,0.21472208201885223,0.21472208201885223,0.659705048,0,70,submerged_aquatic_vegetation,"submerged vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
5,107,107,turbid,rocky_bed,1,0.22138267755508423,0.22138267755508423,0.6599818432501114,0,36,rocky_bed,"an NLS lake image with visible rocky substrate (sensor: NLS, environment: lake, ablation: sensor)"
5,108,108,turbid,deep_water,3,0.20256569981575012,0.20256569981575012,0.6840560793051338,0,12,deep_water,"deep water with boats or anchored vessels nearby (sensor: aerial, environment: coast, ablation: context)"
5,109,109,turbid,emergent_vegetation,3,0.19487908482551575,0.19487908482551575,0.683499261,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,110,110,turbid,deep_water,3,0.1987595111131668,0.1987595111131668,0.6837804247241104,0,6,deep_water,"an NLS lake image showing deep water with no visible bottom (sensor: NLS, environment: lake, ablation: sensor)"
5,111,111,turbid,emergent_vegetation,4,0.19972854852676392,0.19972854852676392,0.6476864963245197,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,112,112,turbid,emergent_vegetation,2,0.21083885431289673,0.21083885431289673,0.6592561709661383,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,113,113,turbid,deep_water,1,0.20024186372756958,0.20024186372756958,0.6586495648630167,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,114,114,turbid,submerged_aquatic_vegetation,4,0.21883580088615417,0.21883580088615417,0.6489916626025395,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,115,115,turbid,deep_water,1,0.21845471858978271,0.21845471858978271,0.6597974757792775,0,6,deep_water,"an NLS lake image showing deep water with no visible bottom (sensor: NLS, environment: lake, ablation: sensor)"
5,116,116,turbid,submerged_aquatic_vegetation,4,0.21205036342144012,0.21205036342144012,0.6485284210742698,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,117,117,turbid,deep_water,4,0.19661378860473633,0.19661378860473633,0.6474735254535544,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,118,118,turbid,submerged_aquatic_vegetation,5,0.21454307436943054,0.21454307436943054,0.6594962215560287,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,119,119,turbid,deep_water,1,0.19452112913131714,0.19452112913131714,0.6582886162822603,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,120,120,turbid,submerged_aquatic_vegetation,1,0.1881502866744995,0.1881502866744995,0.6578864333889705,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,121,121,turbid,deep_water,5,0.21232794225215912,0.21232794225215912,0.659337718,0,12,deep_water,"deep water with boats or anchored vessels nearby (sensor: aerial, environment: coast, ablation: context)"
5,122,122,turbid,submerged_aquatic_vegetation,1,0.17389707267284393,0.17389707267284393,0.656985825,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,123,123,turbid,deep_water,5,0.17377044260501862,0.17377044260501862,0.6565730511207153,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,124,124,turbid,deep_water,5,0.20881116390228271,0.20881116390228271,0.6590860018245094,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,125,125,turbid,submerged_aquatic_vegetation,3,0.17658689618110657,0.17658689618110657,0.6821720585596764,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,126,126,turbid,deep_water,3,0.17703409492969513,0.17703409492969513,0.6822045408044142,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,127,127,turbid,deep_water,4,0.1776142716407776,0.1776142716407776,0.6461731716434409,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,128,128,turbid,rocky_bed,5,0.20046013593673706,0.20046013593673706,0.6584879112282648,0,31,rocky_bed,"shallow clear water with a rocky river bed (sensor: aerial, environment: river, ablation: hydrology)"
5,129,129,turbid,emergent_vegetation,5,0.19275492429733276,0.19275492429733276,0.657935626,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,130,130,turbid,submerged_aquatic_vegetation,2,0.21811062097549438,0.21811062097549438,0.6600965083252522,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,131,131,turbid,emergent_vegetation,2,0.2172488272190094,0.2172488272190094,0.6599969705125598,0,53,emergent_vegetation,"emergent vegetation in a lake marsh zone (sensor: both, environment: lake, ablation: hydrology)"
5,132,132,turbid,turbid,2,0.2095218002796173,0.2095218002796173,0.6591038626832137,1,18,turbid,"opaque brownish water with strong scattering (sensor: both, environment: any, ablation: hydrology)"
5,133,133,turbid,turbid,4,0.1990128755569458,0.1990128755569458,0.647637568,1,18,turbid,"opaque brownish water with strong scattering (sensor: both, environment: any, ablation: hydrology)"
5,134,134,turbid,emergent_vegetation,3,0.19709618389606476,0.19709618389606476,0.6836599214400098,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,135,135,turbid,turbid,5,0.20837324857711792,0.20837324857711792,0.6590546514157299,1,18,turbid,"opaque brownish water with strong scattering (sensor: both, environment: any, ablation: hydrology)"
5,136,136,turbid,turbid,2,0.19828924536705017,0.19828924536705017,0.6578035618894947,1,18,turbid,"opaque brownish water with strong scattering (sensor: both, environment: any, ablation: hydrology)"
5,137,137,turbid,submerged_aquatic_vegetation,4,0.21820494532585144,0.21820494532585144,0.6489486059378885,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,138,138,rocky_bed,rocky_bed,5,0.21186703443527222,0.21186703443527222,0.6593047331973246,1,34,rocky_bed,"patchy bright and dark patterns from rocks (sensor: both, environment: any, ablation: hydrology)"
5,139,139,rocky_bed,rocky_bed,2,0.22523558139801025,0.22523558139801025,0.6609189042648721,1,34,rocky_bed,"patchy bright and dark patterns from rocks (sensor: both, environment: any, ablation: hydrology)"
5,140,140,rocky_bed,emergent_vegetation,3,0.1754637062549591,0.1754637062549591,0.6820904679318641,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,141,141,rocky_bed,rocky_bed,2,0.18169979751110077,0.18169979751110077,0.6558787979806792,1,34,rocky_bed,"patchy bright and dark patterns from rocks (sensor: both, environment: any, ablation: hydrology)"
5,142,142,rocky_bed,rocky_bed,1,0.22738038003444672,0.22738038003444672,0.6603593547404795,1,34,rocky_bed,"patchy bright and dark patterns from rocks (sensor: both, environment: any, ablation: hydrology)"
5,143,143,rocky_bed,rocky_bed,3,0.2136838436126709,0.2136838436126709,0.684860544,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
5,144,144,rocky_bed,rocky_bed,1,0.24548682570457458,0.24548682570457458,0.6614977859258678,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
5,145,145,rocky_bed,rocky_bed,4,0.23419365286827087,0.23419365286827087,0.6500391053822393,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
5,146,146,rocky_bed,submerged_aquatic_vegetation,2,0.16456863284111023,0.16456863284111023,0.6538857978743357,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,147,147,rocky_bed,rocky_bed,4,0.2095458209514618,0.2095458209514618,0.6483573653227211,1,36,rocky_bed,"an NLS lake image with visible rocky substrate (sensor: NLS, environment: lake, ablation: sensor)"
5,148,148,rocky_bed,submerged_aquatic_vegetation,5,0.17315633594989777,0.17315633594989777,0.6565289315746847,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,149,149,rocky_bed,rocky_bed,5,0.24823519587516785,0.24823519587516785,0.6619026448066395,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,150,150,rocky_bed,rocky_bed,4,0.24289169907569885,0.24289169907569885,0.6506316927169582,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,151,151,rocky_bed,rocky_bed,1,0.23027843236923218,0.23027843236923218,0.6605416929688848,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
5,152,152,rocky_bed,rocky_bed,3,0.24357527494430542,0.24357527494430542,0.687017872,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
5,153,153,rocky_bed,submerged_aquatic_vegetation,3,0.2028447687625885,0.2028447687625885,0.6840762851519636,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,154,154,rocky_bed,rocky_bed,5,0.22863271832466125,0.22863271832466125,0.660503569,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,155,155,rocky_bed,submerged_aquatic_vegetation,5,0.24030476808547974,0.24030476808547974,0.6613369704730289,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,156,156,rocky_bed,rocky_bed,4,0.24620141088962555,0.24620141088962555,0.6508570573030762,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,157,157,rocky_bed,rocky_bed,5,0.2264285683631897,0.2264285683631897,0.6603460773538212,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
5,158,158,rocky_bed,rocky_bed,2,0.2267986685037613,0.2267986685037613,0.6610991933911954,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,159,159,rocky_bed,rocky_bed,2,0.21134580671787262,0.21134580671787262,0.6593147877776752,1,36,rocky_bed,"an NLS lake image with visible rocky substrate (sensor: NLS, environment: lake, ablation: sensor)"
5,160,160,rocky_bed,rocky_bed,4,0.2120749056339264,0.2120749056339264,0.6485300970747322,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,161,161,rocky_bed,rocky_bed,3,0.2472684383392334,0.2472684383392334,0.6872838566698434,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,162,162,rocky_bed,rocky_bed,5,0.22623056173324585,0.22623056173324585,0.6603319276006109,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,163,163,rocky_bed,rocky_bed,5,0.2429007887840271,0.2429007887840271,0.6615221944777254,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,164,164,rocky_bed,submerged_aquatic_vegetation,3,0.20421525835990906,0.20421525835990906,0.6841755046672574,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,165,165,rocky_bed,submerged_aquatic_vegetation,5,0.21015413105487823,0.21015413105487823,0.6591821363191259,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,166,166,rocky_bed,rocky_bed,2,0.20443925261497498,0.20443925261497498,0.6585157929703124,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,167,167,rocky_bed,rocky_bed,1,0.20869959890842438,0.20869959890842438,0.6591828671494231,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,168,168,rocky_bed,rocky_bed,1,0.24186554551124573,0.24186554551124573,0.6612702492408513,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,169,169,rocky_bed,rocky_bed,2,0.23129421472549438,0.23129421472549438,0.6616174567233237,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,170,170,rocky_bed,rocky_bed,5,0.2424180507659912,0.2424180507659912,0.6614877552494778,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,171,171,rocky_bed,deep_water,1,0.21433418989181519,0.21433418989181519,0.6595379326872063,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,172,172,rocky_bed,submerged_aquatic_vegetation,3,0.20713680982589722,0.20713680982589722,0.6843869605945209,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,173,173,rocky_bed,rocky_bed,1,0.2551491856575012,0.2551491856575012,0.6621045375150839,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,174,174,rocky_bed,rocky_bed,4,0.23317484557628632,0.23317484557628632,0.6499696649198535,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,175,175,rocky_bed,rocky_bed,1,0.23972977697849274,0.23972977697849274,0.6611360170654583,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,176,176,rocky_bed,rocky_bed,5,0.2499845325946808,0.2499845325946808,0.6620273620797027,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,177,177,rocky_bed,submerged_aquatic_vegetation,2,0.24011678993701935,0.24011678993701935,0.6626334287276376,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,178,178,rocky_bed,submerged_aquatic_vegetation,1,0.2477031648159027,0.2477031648159027,0.6616370088192787,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,179,179,rocky_bed,rocky_bed,3,0.20660696923732758,0.20660696923732758,0.684348617,1,36,rocky_bed,"an NLS lake image with visible rocky substrate (sensor: NLS, environment: lake, ablation: sensor)"
5,180,180,rocky_bed,submerged_aquatic_vegetation,3,0.2003171443939209,0.2003171443939209,0.6838932484092214,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,181,181,rocky_bed,submerged_aquatic_vegetation,2,0.22442349791526794,0.22442349791526794,0.6608252187412422,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,182,182,rocky_bed,rocky_bed,5,0.21820202469825745,0.21820202469825745,0.6597579593703768,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,183,183,rocky_bed,rocky_bed,1,0.23188921809196472,0.23188921809196472,0.6606430190143029,1,36,rocky_bed,"an NLS lake image with visible rocky substrate (sensor: NLS, environment: lake, ablation: sensor)"
5,184,184,rocky_bed,rocky_bed,3,0.2329646795988083,0.2329646795988083,0.6862530029592282,1,36,rocky_bed,"an NLS lake image with visible rocky substrate (sensor: NLS, environment: lake, ablation: sensor)"
5,185,185,rocky_bed,submerged_aquatic_vegetation,2,0.2279321253299713,0.2279321253299713,0.6612298990025147,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,186,186,rocky_bed,rocky_bed,4,0.21800340712070465,0.21800340712070465,0.6489348501975599,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
5,187,187,rocky_bed,rocky_bed,4,0.21598957479000092,0.21598957479000092,0.6487973849841159,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
5,188,188,rocky_bed,rocky_bed,4,0.2186434417963028,0.2186434417963028,0.6489785341160021,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
5,189,189,rocky_bed,submerged_aquatic_vegetation,5,0.21577100455760956,0.21577100455760956,0.6595840706571864,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,190,190,rocky_bed,rocky_bed,1,0.23080240190029144,0.23080240190029144,0.6605746547461447,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
5,191,191,rocky_bed,rocky_bed,4,0.23608505725860596,0.23608505725860596,0.6501680039616472,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
5,192,192,rocky_bed,rocky_bed,4,0.22857767343521118,0.22857767343521118,0.6496562491425512,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
5,193,193,rocky_bed,rocky_bed,4,0.23123160004615784,0.23123160004615784,0.6498371984300259,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,194,194,rocky_bed,rocky_bed,1,0.21149688959121704,0.21149688959121704,0.659359162,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
5,195,195,rocky_bed,rocky_bed,2,0.23824159801006317,0.23824159801006317,0.6624176144802929,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
5,196,196,rocky_bed,submerged_aquatic_vegetation,2,0.22178441286087036,0.22178441286087036,0.6605206753177431,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,197,197,rocky_bed,rocky_bed,4,0.20993183553218842,0.20993183553218842,0.6483837319088643,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
